lng,lat,type
116.111121,40.265693,2357
116.80313,40.204723,41
116.50183,39.73754,41
116.442069,39.917761,41
116.560523,40.098578,41
116.272917,40.191676,3
116.92369,40.277345,4
116.371298,39.852477,41
117.148424,40.556391,4
116.613248,40.053577,4
116.17086,39.930362,4
116.418706,39.895082,3
116.327047,39.990201,4
116.348891,39.932341,41
116.339546,39.730247,2338
116.384032,39.804101,2357
116.313323,39.813918,41
116.264842,40.036026,3287
116.42967,39.908517,2620
116.335638,39.758153,4
116.067839,39.672941,5
116.43299,39.92747,41
116.250685,40.212214,41
116.400504,40.005858,41
116.613777,39.924215,2424
116.337552,39.678144,2431
116.185004,40.072734,41
116.683105,40.326932,2431
116.333701,39.931827,50052
116.425749,39.947199,4
116.41925,39.959251,3
116.406424,39.987731,3
116.335093,40.048129,4
116.387702,39.981327,4
116.399359,39.968594,4
116.399695,39.826861,3400
116.347677,39.829485,41
116.436826,39.872467,5
116.636975,39.903564,2354
116.28746,39.836245,5
116.259626,39.566651,4
116.329194,40.057048,5
116.409088,39.721319,41
115.981062,40.435817,4
116.88118,39.711692,41
116.743789,39.768233,41
116.436453,39.764399,3
116.344061,39.926524,5
116.293448,39.827799,41
116.483459,39.837298,41
116.295093,39.896527,2357
116.4616,39.904933,3
116.837803,40.380712,5
116.389045,39.933357,50052
116.421767,39.846976,41
116.380164,39.857158,3
116.403413,39.992046,4
116.32254,39.923659,3
116.417912,39.916975,2357
116.371536,39.909241,5
116.679229,39.923984,41
116.76689,40.334902,4
116.489737,39.926821,3
116.622305,40.02225,41
116.505125,40.05796,41
116.354959,39.901759,4
116.512793,40.010325,4
116.46942,40.186894,5
116.547042,39.865154,41
116.282012,39.995507,2357
116.270625,39.946781,4
116.458767,39.912413,3
116.337617,39.766841,2357
116.398803,39.883551,41
116.373362,39.928233,41
116.433944,39.943221,3
116.577902,40.126498,2518
116.388156,39.970317,5
115.951876,40.37219,2431
116.640544,40.100805,4
116.666617,40.863406,41
116.418684,39.924322,3399
116.539512,40.054878,2357
116.387892,39.981612,41
116.29563,39.830493,3
116.553104,39.777288,2357
116.490562,39.783465,41
116.61634,39.771311,41
116.427691,39.936462,5
116.447064,39.837514,3433
116.533898,40.042988,3246
115.993343,40.445926,4
116.221015,40.169997,3
116.385771,39.883395,41
116.364525,39.986074,5
116.284299,40.051277,4
116.649382,40.324364,4
116.547083,40.058216,3198
116.342881,39.765883,2431
116.3668,39.726996,2431
116.475669,40.015094,41
116.457297,39.893718,3
116.655875,40.355376,3
116.160071,39.928687,3
116.391783,39.900615,41
116.461867,39.943694,3
116.461025,39.871325,2357
116.338019,39.986628,41
116.569983,39.731113,41
116.405772,39.888051,3198
116.501929,39.92219,41
116.559569,39.909415,3
116.285659,39.975451,41
116.306006,39.851587,4
116.538237,39.869319,41
116.801284,40.213282,41
116.306953,39.830718,41
116.655448,39.964515,2338
116.315833,39.779162,41
116.47764,39.898422,4
116.553512,40.12823,41
116.223945,39.896986,41
116.361884,39.940593,3
116.347708,39.986723,3
116.35675,39.913889,3
116.636495,39.89825,5
116.739344,40.19026,4
116.638038,39.919044,3
116.816143,40.048443,4
116.281744,40.147717,78
116.170592,39.861719,3
116.361366,39.899428,41
116.554938,40.065672,41
116.507336,39.869235,4
116.517773,39.597679,4
116.288034,39.898534,4
116.461788,39.927144,78
116.408846,39.934125,4
116.443763,40.088764,41
116.255431,40.077067,41
116.370444,40.022899,41
116.440436,39.923353,3
116.52434,39.780107,5
116.379584,39.987439,4
116.186607,39.923789,2338
116.648818,39.901214,41
116.33596,39.823118,2357
116.506545,39.870795,41
116.553615,39.74025,4
116.552518,39.729301,2354
116.07556,39.622512,2357
116.319794,39.933405,4
116.504033,39.98064,4
116.597045,40.034973,2338
116.360168,40.014575,3
116.420081,39.832045,41
116.451529,39.905802,3
116.315147,39.99723,41
116.548025,39.948366,4
116.276129,39.880236,3
116.261725,40.221758,41
116.487662,39.915447,41
116.136863,39.858847,2561
116.334172,40.006692,2357
117.023533,40.113194,4
116.428557,39.785346,3
116.280257,39.9612,3
116.379149,39.957013,41
116.57173,39.923942,41
116.442725,39.870966,3
116.382248,39.987517,78
116.85659,40.374373,4
116.350639,39.940154,3
116.31272,39.864485,3
116.586879,40.076282,4
116.541426,40.07656,3
116.371504,40.010226,41
116.49934,40.095065,41
116.413161,40.076049,3
116.318015,39.992248,3
116.330646,39.883434,5
116.369872,39.831358,5
115.972174,40.458842,41
116.209982,39.892055,3
116.246283,39.929511,41
116.434523,39.921538,41
116.405279,39.744437,41
116.567267,39.750418,41
116.352728,40.016662,41
116.660589,40.215111,5
117.175751,40.601045,3433
116.562309,40.10871,41
116.64952,39.931925,41
116.488721,39.983625,4
116.56848,40.062205,41
116.38371,39.9876,5
116.262207,40.097188,5
116.408942,39.932135,3
116.345755,39.729616,2431
116.461631,39.931423,3
116.374305,39.987534,41
116.328551,40.020621,2357
116.21308,39.8968,41
116.309424,39.897765,41
116.283071,39.854292,3433
116.475528,39.847994,78
116.341078,40.098677,3
116.477706,39.910876,3
116.597832,39.970151,4
116.489935,39.876685,41
116.361923,39.923568,2338
116.450567,39.960649,2354
116.39836,39.88573,3
116.517508,39.923423,3
116.414618,39.664969,41
116.210303,40.223986,3
116.334231,39.731568,4
116.241406,40.169967,2431
116.455428,39.929751,41
116.387688,39.968261,2431
116.280005,40.023818,41
116.428862,39.563082,41
116.4439,39.906444,3
115.997596,40.46651,41
116.433628,39.944487,3
116.229956,39.907285,5
116.264557,39.898736,4
116.411521,39.962058,41
116.493771,39.97708,4
116.492918,39.980368,3
116.386878,39.99879,3
116.608313,39.76287,41
116.616644,40.047439,3
116.693586,40.110841,4
116.185078,39.751163,41
116.521649,39.914557,78
116.430189,39.998553,3
116.374029,39.865413,50052
116.336757,39.668184,3433
116.520661,40.017123,5
117.143851,40.415515,41
116.327086,39.897132,41
116.434218,39.930212,2518
116.462188,40.011535,3
116.550322,39.842566,41
116.415334,39.616858,2357
116.692586,39.850234,41
116.21121,39.906226,41
116.304079,39.984944,3433
116.589194,40.05797,41
116.450164,39.924126,4
116.525374,39.909308,3
116.531837,39.861558,5
116.416994,39.937669,2357
116.257178,39.897041,41
116.514993,39.813288,3433
116.563271,40.056834,5
116.104314,39.937165,41
116.544806,39.792803,41
116.491485,39.92285,3
116.363272,39.907107,3
116.356337,39.922613,41
116.478339,39.928973,41
116.263697,39.946757,3
116.240763,40.119283,41
116.388434,39.948867,41
116.463567,39.96591,5
116.310256,39.889449,3
116.351813,40.025801,41
116.531897,40.038981,4
116.464896,39.871325,2587
116.542952,39.928679,3
116.577414,39.903558,2431
116.305123,39.757708,4
116.347774,40.064414,4
116.445225,39.849321,4
116.294257,39.859091,41
116.450217,39.920715,41
116.46971,40.00508,41
116.634864,39.80004,41
116.690651,40.38944,41
116.331168,40.021842,41
116.48914,39.867803,78
116.295966,39.947455,3
116.571402,39.974603,3433
116.859129,40.470749,2354
116.656421,39.786482,2431
116.296669,40.031982,2338
116.294918,39.853861,4
116.123242,40.257892,3433
116.945974,40.11956,2357
116.542868,39.92784,41
116.489951,39.89194,41
116.45741,39.884,4
116.395125,39.802893,41
116.300277,39.860412,2338
116.171392,40.231719,2431
116.143185,40.073042,3
116.409034,39.913122,41
116.461036,39.907229,41
116.113015,39.690553,5
116.372445,40.032965,2431
116.303842,39.867503,5
116.322001,39.868006,4
116.746039,39.910582,3399
116.979117,40.063132,41
116.915244,40.250403,41
116.161869,39.729254,4
116.355421,39.987194,4
116.569592,39.761252,2392
116.443816,39.790865,2431
116.597381,39.881488,2417
116.249962,40.192074,1952
116.339425,39.7326,2557
116.361411,39.91841,41
116.615759,40.046768,4
116.362838,39.868914,41
116.474036,40.035132,41
116.407228,40.022525,2431
116.135345,39.857211,41
116.251571,39.880202,3
116.709105,39.976462,41
116.362686,39.926577,78
116.520132,39.739782,2357
116.233595,39.889523,4
116.65721,40.321353,41
116.698344,39.990342,4
116.802623,39.804255,2424
116.419363,39.796565,2357
116.675628,40.424754,41
116.323264,40.174014,41
116.416533,39.969164,41
116.437064,39.993655,41
116.70655,39.866761,4
116.207525,39.916736,5
116.392448,39.96308,5
116.327811,39.896278,3400
116.171623,39.893959,4
116.409895,39.927287,41
116.374253,39.906106,78
116.200682,39.942809,3313
116.364751,40.076793,4
116.353049,39.932437,3
116.614508,40.050827,4
116.207709,39.764092,5
116.750518,39.971728,4
116.081424,39.715929,4
116.4504,39.975028,4
116.376443,39.86139,4
116.486144,39.987449,41
116.367812,39.932361,41
116.275192,39.928867,3
116.322387,40.03012,3
116.284522,40.144363,41
116.093101,40.084033,41
116.2946,39.8068,41
116.396163,39.968008,3
116.297472,40.014499,2431
116.478315,39.842508,41
116.286955,39.84077,4
116.451194,39.908465,41
116.457526,39.95563,3
116.449241,39.954773,5
116.543883,39.911715,4
116.25933,39.912848,50052
116.576461,39.754458,41
116.371444,40.035308,41
116.374561,39.869528,4
116.486366,39.986689,3
116.58924,39.935836,41
116.377417,39.991976,41
116.446639,39.993232,41
116.454223,39.951648,3
116.3961,39.948863,5
116.457686,39.904124,41
116.550992,39.912028,4
116.295188,40.09846,3
116.522417,39.871116,5
116.526569,39.78372,3433
116.321685,39.553767,41
116.307623,39.964175,4
116.810336,40.070164,4
116.355773,39.933818,3
116.42108,39.8977,3
116.401191,39.871706,41
116.537963,39.869422,41
117.079955,40.089411,41
116.36083,39.905649,2354
116.54119,39.941806,41
116.643434,40.288976,4
116.574511,39.747396,3433
116.44409,39.893268,3
116.499228,40.185946,3
116.356421,39.986834,41
116.432532,39.858905,5
116.356643,39.904536,5
116.235746,39.898689,41
116.850013,40.404544,41
116.335265,39.820464,41
116.727179,40.278018,41
116.057135,40.30575,41
116.467028,39.930231,4
116.320743,40.10799,5
116.455207,40.060195,41
116.30786,40.058108,41
116.445968,39.880891,4
116.36962,39.98434,3
116.305373,39.985271,41
116.449212,39.893487,4
116.128715,39.953303,5
116.391234,39.759718,41
116.622058,39.619707,3433
116.553802,40.130115,41
116.422977,39.907059,2354
116.527537,39.912712,5
116.249487,40.172034,41
116.322241,39.690993,41
116.356145,39.923884,3
116.357937,39.992338,4
116.576849,39.922238,2357
116.461644,39.927063,4
116.091787,39.769214,4
116.463855,39.908147,4
116.229666,39.895946,3
116.3745,40.018831,5
116.312712,40.097846,3
116.115193,39.649468,4
116.287268,39.836787,50052
116.627723,39.792667,3
116.455084,39.941248,4
116.613128,40.053487,4
116.452323,39.788207,3
116.529906,39.779921,41
116.993918,40.432738,3400
116.494567,39.785277,41
116.682013,40.375014,41
117.113848,40.097337,4
116.38902,39.949067,4
116.556539,39.754466,4
116.412535,40.1057,3384
116.490881,39.965755,41
116.430495,39.858447,3
116.468908,39.975038,4
116.527305,40.023368,2338
116.703619,39.951125,41
116.418226,39.916583,3
116.642727,40.331196,4
116.36824,39.934375,3
116.350921,40.023043,41
116.335442,39.953825,4
116.48101,39.975569,41
116.353908,39.913958,4
116.25574,39.8459,5
116.425591,39.945659,2354
116.489802,39.896647,2431
116.543151,39.939985,41
116.490167,39.918328,4
116.321478,39.892725,41
116.715194,39.864565,41
116.75479,39.918848,3
116.417532,39.918581,41
116.373055,39.908906,78
116.477682,39.840909,4
116.68358,39.883851,4
116.274036,39.939233,5
116.387636,39.934935,4
116.461611,39.918907,2357
116.361933,39.980774,4
116.343314,39.761725,41
116.402853,40.088404,41
116.329223,39.693206,41
116.41118,39.908025,3
116.1201,39.842677,41
116.341966,39.610028,5
116.461692,39.94662,41
116.602195,39.759814,41
116.329201,39.894305,78
116.183949,39.929079,3
116.277666,40.17167,2431
116.292006,39.83668,41
116.367903,39.987239,41
116.656523,40.323485,3
116.366194,39.980315,41
116.143488,39.812617,5
116.3534,39.982833,41
116.107146,40.021178,3
116.598362,40.050815,4
116.443785,39.921103,3
116.269373,39.865338,5
116.516463,39.796069,41
116.439735,39.9497,2357
116.387442,39.986701,41
116.677651,40.012419,2431
116.325531,39.890074,4
116.608907,40.044828,3433
116.445341,39.981478,41
116.342421,39.907435,3
116.241775,39.693972,41
116.41697,39.937517,78
116.130644,39.931884,5
116.41175,39.857035,3
116.436588,39.933903,2357
116.379669,39.960299,41
116.835852,40.356956,41
115.941457,39.655558,5
116.513174,40.01232,3
116.299457,40.095186,2679
116.534873,39.844123,3
116.476615,39.915686,4
116.430114,40.022022,2338
116.379646,39.956388,2357
116.48273,39.882718,4
116.212478,39.944769,41
116.337119,39.932452,3
116.579306,40.041934,3
116.587043,40.076197,50052
116.378455,39.989157,3
116.304945,40.016189,3
116.756527,39.881788,3
116.411175,39.921864,4
116.320914,39.794482,3
116.775599,40.102147,3433
116.436537,39.908286,3
116.419282,39.926592,4
116.509299,39.805491,41
116.279425,40.024508,41
116.365302,39.762408,41
116.65914,40.136744,41
116.605849,39.844569,3
116.270705,39.89767,41
116.641434,40.162712,4
116.142088,39.731886,41
116.509531,39.988849,41
116.456473,40.017364,41
116.502352,40.006606,4
116.309764,39.898184,5
116.855948,40.347888,41
116.474583,39.93387,5
116.616839,40.053969,5
116.554389,39.81238,3
116.527611,40.031343,4
116.746406,40.279929,41
116.573652,39.89309,2431
116.308074,39.960864,41
116.404418,39.900588,3
116.642012,40.201293,3400
116.745871,39.972533,3
116.106252,39.727415,2431
116.118347,39.937213,2338
116.675726,40.026582,4
116.305168,40.042204,4
116.219473,39.757597,41
116.537104,39.909123,5
116.364453,39.863083,4
116.868723,40.381767,4
116.506275,39.985793,4
116.494887,39.880247,41
116.728377,39.861129,41
116.439824,39.618641,5
116.400387,39.886751,5
116.865117,40.380522,4
116.257376,39.999686,3433
116.489887,39.928758,3
116.338312,39.844756,2357
116.631172,40.311056,4
116.650837,40.176008,4
116.34931,39.915118,3
116.636314,39.789667,41
116.223116,39.846467,3
116.275451,39.881572,3
116.36849,39.861179,4
116.416525,40.002943,41
116.500167,39.861998,3
116.824558,40.234955,2357
116.66632,39.875533,41
116.661689,39.921379,2338
116.416235,39.845865,2518
116.675544,39.832495,3
116.469695,39.914573,41
116.283438,39.895349,4
116.373229,39.997382,41
116.65879,39.932395,41
116.480431,39.909895,4
116.286983,39.835996,5
116.315909,39.991694,41
116.373779,39.915035,2338
116.280595,39.868661,2431
116.623375,39.913855,2357
116.501164,39.646015,5
116.332661,39.852422,5
116.545192,40.082504,1952
116.427401,39.898785,4
116.455588,40.08287,41
116.490073,39.899138,3
116.46118,39.894305,41
116.443961,39.872254,4
116.490035,39.904559,41
116.495497,39.994656,4
116.118692,39.673662,78
116.206488,40.22272,41
116.48432,39.930306,4
116.455252,39.92763,3
116.275847,39.958838,3
116.41543,39.973445,4
116.356271,39.923446,5
116.028853,39.602971,2431
116.421813,39.949531,4
116.297141,40.055647,3
116.258193,40.004249,2338
116.405277,39.862083,78
116.704564,40.081471,3433
116.472714,39.93405,2357
116.287925,39.830894,41
116.310447,39.915924,2338
116.642381,40.288515,4
116.661377,40.281524,4
116.481686,39.982105,4
116.427657,39.900668,41
116.411727,39.995059,41
116.658637,40.651702,41
116.641006,40.16521,2338
116.344401,39.745164,3
116.705527,39.964968,41
116.510192,39.989012,3
116.318904,39.517658,5
116.287795,39.723002,3
116.494536,39.9938,41
116.169199,39.760797,3433
116.721869,40.117679,3
116.641159,40.130409,4
115.941014,39.657489,3433
116.539504,39.746245,41
116.51605,39.923011,4
116.350699,39.889758,41
116.097707,39.837322,4
116.287363,40.145656,2518
117.112956,40.155442,4
116.544227,39.902729,2338
117.091046,40.386328,3433
116.330106,39.763433,4
116.445129,39.876322,3
116.427588,39.897147,41
116.365195,39.814082,3
116.48977,39.950751,2357
116.352388,39.940466,4
116.25273,39.911483,41
116.462773,39.788311,1952
116.489676,39.945689,3
116.348211,40.065519,2424
116.706328,40.056559,41
116.127146,39.792432,2357
116.363143,39.907294,41
116.379966,39.933245,41
116.670898,39.840746,2431
116.490501,39.553576,41
116.405417,40.022555,41
116.238158,39.854938,41
116.678069,39.986296,41
116.342895,40.083496,4
116.334777,39.986067,41
116.379349,39.951297,4
116.66812,39.90848,41
116.671218,39.908553,2431
117.170257,40.473978,41
116.461341,39.894752,4
116.491194,39.906897,3
116.444583,39.873524,3
116.601653,39.925708,41
116.442807,39.617945,2431
116.348059,39.864447,41
116.306242,39.830471,2357
116.381814,39.792652,2357
117.008458,40.053008,2357
116.630965,39.906153,41
116.448901,39.95749,4
116.735084,39.927883,2338
116.654792,39.731463,3
116.655158,40.215667,41
116.729273,40.063615,2357
116.325233,39.877769,3
116.1177,39.958825,4
116.153636,39.924192,4
116.300535,39.980322,2431
116.491362,39.550822,41
116.639746,40.158982,3
116.330718,39.986064,41
116.439658,39.870329,41
116.627684,40.049997,4
116.555371,39.909469,4
116.59484,40.051642,3
116.417113,39.977004,3
116.820939,40.321913,4
116.362731,39.86904,3
116.326957,39.517566,41
116.543983,39.912825,3
116.598983,39.838927,41
116.361693,39.945429,3
116.759109,39.933718,3
116.340652,39.914153,41
116.498172,39.997118,5
116.337652,40.05871,3
117.146872,40.538008,41
116.300338,39.825087,3400
116.512623,39.77903,3433
116.417629,39.895911,4
116.333288,39.960741,4
116.820191,39.651267,2431
116.707167,39.875124,41
116.443649,39.762889,3
116.529471,39.877215,41
116.381919,39.716289,41
116.586692,40.049372,3
116.482398,40.062072,3
116.454652,39.997013,3
116.373496,39.921689,4
116.499968,39.863154,3
116.386184,39.982265,2338
116.276849,40.027402,2357
116.623327,40.022456,3
116.408951,39.85754,5
117.157447,40.347105,3
116.434298,39.844779,5
116.067568,39.624175,2357
116.527968,40.018286,41
116.614653,39.74016,41
116.848601,40.382245,5
116.370694,39.879279,41
116.220733,39.853931,41
116.363116,39.905343,4
116.66571,39.96348,4
116.890188,40.385198,2431
116.711638,39.923488,41
116.227455,40.215808,2338
116.380095,39.932635,3
116.581808,39.756243,2518
116.512114,40.149306,41
116.294178,39.8659,4
116.554061,40.026782,2338
116.499404,39.899901,41
116.329321,39.938487,41
116.293226,39.691832,41
116.51002,39.757829,2431
116.346184,39.846521,2417
116.504956,39.936976,2357
116.528281,40.031207,41
116.32455,39.73814,4
116.170402,40.057725,87
116.388083,39.869521,41
116.381285,39.978091,3400
116.354239,39.993272,4
116.374354,39.896239,4
116.136975,40.344136,3433
116.695464,39.870578,3
116.310248,39.890101,41
116.297606,39.830572,3
116.63915,39.83967,4
116.469637,39.914328,2354
116.648854,39.811141,3
116.322432,39.776572,3
116.270843,40.091727,41
116.467991,39.97245,2357
116.816993,39.874106,50052
116.627649,39.855216,1952
116.341149,39.986487,4
116.351771,40.025815,2357
116.438834,39.915621,3
116.694445,39.742315,3103
116.376032,39.860409,4
116.408401,39.933321,5
116.291401,40.013934,2431
116.374442,39.864352,3
116.472861,39.837928,41
116.234238,39.997477,3433
116.221572,40.221431,41
115.98326,39.62683,3
116.624557,39.856765,2338
116.055749,39.665696,2357
116.489698,39.910529,4
116.474028,40.005225,3
116.308615,39.943072,3
116.393538,39.939185,41
116.037528,40.335276,41
116.178484,39.817014,5
116.577003,39.738909,41
116.400626,39.933459,2518
116.479583,39.893289,5
116.470077,39.840219,2392
116.17734,39.612707,5
116.253463,39.864276,41
116.429458,39.871127,50052
116.614689,40.053577,4
116.507987,39.923212,3
116.313263,39.835273,41
116.24274,40.168344,4
116.569659,39.917436,2357
116.44728,39.833411,41
116.211305,39.901969,2357
117.258452,40.64091,3
116.656032,39.923402,2518
116.342879,39.912596,50052
116.481929,40.092958,2357
116.322451,39.700931,4
116.147552,39.904353,3
116.310096,39.929504,3
116.424655,39.907738,4
116.548659,39.893374,41
116.241481,39.847476,4
116.507621,39.870776,41
116.388719,39.871368,5
116.310149,39.921901,41
116.689748,39.900546,2518
116.401839,39.994666,3
116.47737,39.841723,3
116.469756,40.157582,41
116.532989,39.951679,2338
116.631726,39.916157,2357
116.159484,40.143683,41
115.74774,39.528335,41
116.439599,39.893695,41
116.470847,39.970512,41
116.357651,39.950346,4
116.777536,39.834067,2354
116.141325,39.74618,41
116.356604,39.916895,41
116.709009,39.887226,4
116.443003,39.897343,3
116.240317,39.903848,5
116.643142,40.170851,3
116.355152,39.953502,2431
116.324096,40.061633,41
116.529817,39.792404,5
116.484206,39.81528,4
116.636989,40.17136,2357
116.775692,40.314206,3246
116.393197,39.900138,4
116.69306,39.946189,2431
116.342757,40.092276,41
115.924803,40.359027,41
116.212126,39.929423,41
116.538551,39.777786,5
116.507621,39.980403,3
116.592338,40.001402,41
116.47661,39.905106,2431
116.37905,39.958217,41
116.721557,39.857428,41
116.635408,39.888658,4
116.286108,39.841525,3
116.313962,39.932394,4
116.388182,39.922542,41
116.432278,39.929492,4
116.315186,39.999562,2357
116.616952,40.050803,5
116.448295,39.83197,2431
116.356604,39.940455,3400
116.485136,39.850058,41
116.337369,39.97672,4
116.345641,40.033324,41
116.488454,39.996976,4
116.274291,39.903418,5
116.677727,39.983714,2357
116.288135,39.96522,2357
116.436915,39.908668,5
116.529853,39.958926,41
116.411315,39.908866,41
116.369103,40.280991,3433
116.475066,39.783179,3
116.145861,39.897815,2431
115.908868,39.627325,2357
116.191024,39.889148,41
116.379997,39.932167,4
116.246283,40.045959,41
116.335037,40.009903,5
116.313949,39.830342,3198
116.549178,39.941371,41
116.57434,39.765746,3
116.159873,39.811242,5
116.012308,39.713523,5
116.693626,39.62567,3
116.644514,40.025592,3
116.60552,40.046527,41
116.486031,39.982183,4
116.447974,39.93368,41
116.359335,39.845092,41
116.476935,40.015162,3
116.311461,39.941797,41
115.984526,40.360903,41
116.417197,39.993438,41
116.406041,40.104105,2431
116.318664,39.681506,41
116.936215,40.397611,2382
116.392684,39.907569,3
116.425591,39.94082,5
116.13861,39.723297,2338
116.298495,39.924176,5
116.42499,40.027843,4
116.502943,39.80655,2354
117.154768,40.555759,2431
116.305549,39.783911,41
116.548675,39.872634,3
116.470139,40.012667,4
116.211228,39.892347,2431
116.431892,40.022291,3
116.422178,39.857374,78
116.311837,39.781626,2357
116.215578,39.899383,4
116.486045,39.908042,2338
116.216315,39.897429,50052
116.426726,39.900607,41
116.040046,40.32656,3399
116.598638,40.147596,5
116.437598,39.908633,41
116.314536,39.830958,41
116.658157,39.940655,4
116.309195,40.017252,3
116.655966,40.272776,41
116.5084,39.853931,4
116.775786,39.837081,41
116.268479,40.228053,4
116.448256,39.908534,50052
116.43183,39.969488,3
116.297202,39.935371,41
116.682849,39.886589,4
116.450354,39.946506,41
116.541302,39.941653,3
116.197105,39.919713,4
116.32392,39.952033,41
116.349959,39.902304,3
116.211966,39.935157,41
116.387205,39.987494,41
116.875884,39.81482,4
116.545409,40.040015,3
116.462264,39.923393,3
116.440203,39.977259,5
116.360412,39.944993,2357
116.454832,39.557593,41
116.294943,39.890159,5
116.427307,39.865804,4
116.330243,39.691501,2431
116.34428,39.89773,5
116.480933,40.094669,41
116.386336,39.987891,3
116.859686,40.383521,4
116.773833,40.126963,3
116.250831,39.989047,41
116.650234,39.933042,2357
116.468466,40.080474,41
116.681929,39.986396,41
116.378745,39.91585,41
116.54351,39.919684,5
116.346427,39.798573,3433
116.526274,39.832507,41
116.363214,39.967466,4
116.491432,39.78104,2338
116.322296,40.094954,3
116.434669,40.060477,41
116.387076,40.022623,3
116.461891,39.923017,5
116.552779,39.785445,3
116.401623,39.994676,4
116.538744,39.91256,3246
116.411024,39.688633,1952
116.503013,39.893001,41
116.310394,39.903984,2338
116.374581,39.864638,4
116.378371,39.724356,41
116.434016,39.93393,4
116.482361,39.957272,4
116.213125,39.923224,3
116.274176,39.903643,41
116.478057,39.988372,41
116.47728,39.893353,4
116.440153,39.908592,4
116.142631,40.170831,2431
116.269934,40.048186,41
116.437613,40.080565,41
116.490142,39.937037,41
116.461502,39.974374,5
116.19419,40.225455,41
116.652747,40.091743,3433
116.487906,39.868403,41
116.214003,39.954661,41
116.292255,39.946024,2357
116.376348,39.901922,4
116.486197,40.162459,3
116.334661,39.96743,3
116.334421,39.964234,4
116.315062,40.03892,3
116.349662,40.082908,2357
116.444154,39.965143,5
116.450385,39.92554,41
116.418143,39.963923,41
116.329054,39.689605,41
116.031396,39.615441,4
116.407031,40.180898,3
116.416518,39.975367,50052
116.542685,39.932776,41
116.435706,39.906348,41
116.30453,39.984971,4
116.348723,39.883754,41
116.346579,40.032081,3
116.707821,39.990065,41
116.158843,40.142783,41
116.358474,39.967685,2338
116.545211,39.826476,41
116.361602,39.868667,2338
116.652601,39.985896,41
116.477622,39.922976,41
116.350828,39.939383,41
116.672018,39.886389,4
116.310576,39.931525,41
116.53073,40.270251,4
116.358817,39.944633,2431
116.292135,39.996727,3
116.323683,39.650298,41
117.111007,40.093287,4
116.417119,39.98851,2354
116.491741,39.914814,4
116.48467,39.848867,78
116.461811,39.905452,4
116.275718,39.952868,3
116.759291,39.9337,41
116.352837,39.589018,5
116.443568,39.990451,2431
116.575898,39.919281,2431
116.211753,39.939813,41
116.378185,39.990086,41
116.531119,40.037413,4
116.199099,39.888732,5
116.296486,40.067842,1952
116.645904,40.330496,1952
116.655173,39.732026,78
116.588077,40.06505,4
116.545401,39.756613,41
116.296401,39.923926,41
116.684241,39.894946,41
116.472682,39.92325,78
116.373702,39.915808,50052
116.476118,39.832633,3400
116.680869,40.080016,41
116.376515,39.968013,5
116.442237,39.908477,50052
116.349944,39.896369,3
116.373267,39.928473,41
116.119912,39.683972,4
116.472988,39.839171,4
116.593169,40.143462,41
116.836336,40.361872,3433
116.437316,39.933607,41
116.334563,39.967856,3
116.387542,39.878204,5
116.355499,39.933096,3
116.365989,39.810473,3433
116.270201,40.170081,41
116.49803,39.964003,41
116.379599,40.066912,41
116.558228,40.029668,4
116.397789,39.792929,5
116.831629,39.830651,2431
116.558024,40.083544,2431
116.434297,39.928022,2431
116.100669,39.956565,41
116.645327,40.345712,5
116.46022,39.833697,41
116.134917,39.890017,41
116.310301,39.901917,4
116.546546,39.898417,41
116.35533,39.938067,3
116.556914,39.740434,2357
116.356086,39.940661,3
116.275176,39.959246,41
116.424024,39.900568,4
116.457839,39.961603,4
116.518098,39.893194,4
116.313902,39.985159,41
116.376892,40.082139,3
116.317664,39.97544,3
116.535993,40.122086,4
116.260936,39.888535,4
116.800212,40.337593,2357
116.732282,39.860033,4
116.447699,39.831258,3
116.454482,40.01158,3
116.333133,39.932443,41
116.436355,39.908611,3
116.304076,40.01596,3
116.472726,39.975919,4
116.770289,39.800683,2392
116.461074,39.895537,3
116.521933,39.923746,3
116.238326,40.180347,3
116.356566,39.907721,41
116.299415,40.014873,3
116.253459,39.85302,3433
116.687316,39.872108,41
116.675811,39.904137,4
116.645558,39.916322,2357
116.306029,39.869785,41
116.693465,39.92362,41
116.432655,39.941039,3
116.605887,39.997008,3
116.525234,39.77904,78
116.510107,39.9383,5
116.321287,39.922965,50052
116.523063,39.971145,2338
117.013795,40.080841,5
116.439345,39.9446,2354
116.194882,40.166572,1952
116.187553,39.936099,41
116.380424,39.967926,2338
116.597815,39.81798,41
116.28076,39.912975,41
116.594643,39.976423,4
116.248336,40.049785,41
116.276711,40.088552,3433
116.469672,39.933669,3
116.51141,39.864732,4
116.382153,39.878866,5
116.268683,39.962699,41
116.729117,39.701106,41
116.549475,39.882876,3
116.474654,39.976118,41
116.612937,40.125678,3
116.306143,39.896827,50052
116.315375,39.830836,3
116.385831,39.987846,4
116.655166,39.892451,41
116.304786,39.975375,41
116.468022,39.827913,4
116.396736,39.857303,41
116.265616,39.800379,41
116.484368,39.847196,5
116.302969,39.984881,41
116.154163,39.709627,2357
116.142031,39.749197,41
116.645598,39.846328,41
117.176372,40.416718,3433
116.483901,39.893019,3
116.162673,40.148879,41
116.777083,39.844916,41
116.422147,39.828795,2431
116.323676,39.654262,3
116.47135,39.965579,3
116.211696,39.835858,2357
116.592093,40.001349,3
116.231345,39.872855,3
